Customer_Product_ID,Customer_ID,Product_Name,Product_Category,Opted_Date,Product_Status,Acquisition_Channel,Employee_ID,Amount
CP_009408,CUST_06086,Savings Account,Account,09-05-2026,Active,Mobile App,EMP_0379,88800
CP_009409,CUST_06086,Fixed Deposit,Investment,31-03-2026,Active,Branch,EMP_0462,336000
CP_009410,CUST_06087,Mutual Fund,Investment,14-04-2024,Active,Branch,EMP_0362,61000
CP_009411,CUST_06088,Savings Account,Account,29-07-2022,Active,Employee,EMP_0485,23000
CP_009412,CUST_06088,Debit Card,Card,01-10-2024,Active,Internet Banking,EMP_0453,76900
CP_009413,CUST_06089,Auto Loan,Loan,22-11-2025,Active,Employee,EMP_0386,556000
CP_009414,CUST_06089,Debit Card,Card,15-05-2022,Active,Branch,EMP_0049,201400
CP_009415,CUST_06090,Current Account,Account,30-01-2026,Active,Employee,EMP_0164,58200
CP_009416,CUST_06091,Fixed Deposit,Investment,07-09-2024,Closed,Branch,EMP_0474,1113000
CP_009417,CUST_06091,Savings Account,Account,02-10-2024,Active,Online,EMP_0289,17400
CP_009418,CUST_06091,Credit Card,Card,21-11-2023,Closed,Mobile App,EMP_0283,239600
CP_009419,CUST_06091,Home Loan,Loan,26-08-2025,Active,Employee,EMP_0165,917000
CP_009420,CUST_06092,Recurring Deposit,Investment,26-01-2026,Active,Branch,EMP_0237,405000
CP_009421,CUST_06092,Insurance,Insurance,11-11-2024,Active,Internet Banking,EMP_0397,322300
CP_009422,CUST_06092,Insurance,Insurance,29-06-2026,Active,Branch,EMP_0313,138100
CP_009423,CUST_06092,Personal Loan,Loan,01-10-2025,Active,Online,EMP_0337,1739000
CP_009424,CUST_06093,Debit Card,Card,02-04-2026,Active,Branch,EMP_0440,217900
CP_009425,CUST_06093,Home Loan,Loan,20-04-2026,Active,Online,EMP_0448,430000
CP_009426,CUST_06093,Current Account,Account,06-04-2026,Active,Employee,EMP_0095,52700
CP_009427,CUST_06093,Fixed Deposit,Investment,01-04-2026,Active,Internet Banking,EMP_0025,63000
CP_009428,CUST_06094,Recurring Deposit,Investment,28-10-2025,Active,Mobile App,EMP_0040,163000
CP_009429,CUST_06094,Mutual Fund,Investment,25-10-2025,Active,Employee,EMP_0293,519000
CP_009430,CUST_06094,Debit Card,Card,08-07-2025,Active,Internet Banking,EMP_0108,43700
CP_009431,CUST_06094,Auto Loan,Loan,17-03-2023,Active,Internet Banking,EMP_0105,1051000
CP_009432,CUST_06094,Auto Loan,Loan,29-03-2023,Active,Mobile App,EMP_0455,231000
CP_009433,CUST_06094,Auto Loan,Loan,06-07-2023,Active,Internet Banking,EMP_0201,601000
CP_009434,CUST_06095,Credit Card,Card,02-10-2025,Active,Internet Banking,EMP_0250,197800
CP_009435,CUST_06096,Personal Loan,Loan,11-02-2025,Active,Online,EMP_0045,1541000
CP_009436,CUST_06096,Insurance,Insurance,01-11-2024,Active,Employee,EMP_0326,230400
CP_009437,CUST_06097,Savings Account,Account,18-10-2025,Active,Branch,EMP_0319,31100
CP_009438,CUST_06098,Fixed Deposit,Investment,07-06-2025,Active,Branch,EMP_0351,549000
CP_009439,CUST_06098,Debit Card,Card,16-09-2024,Active,Employee,EMP_0387,114600
CP_009440,CUST_06099,Home Loan,Loan,02-11-2025,Active,Branch,EMP_0386,5000000
CP_009441,CUST_06099,Home Loan,Loan,19-03-2025,Active,Internet Banking,EMP_0155,3004000
CP_009442,CUST_06100,Personal Loan,Loan,16-10-2024,Active,Mobile App,EMP_0227,1462000
CP_009443,CUST_06101,Savings Account,Account,15-05-2026,Active,Mobile App,EMP_0281,83800
CP_009444,CUST_06101,Personal Loan,Loan,14-07-2026,Active,Employee,EMP_0428,632000
CP_009445,CUST_06102,Mutual Fund,Investment,27-03-2026,Active,Mobile App,EMP_0093,132000
CP_009446,CUST_06102,Home Loan,Loan,15-02-2026,Active,Online,EMP_0106,161000
CP_009447,CUST_06103,Current Account,Account,23-10-2023,Active,Internet Banking,EMP_0423,67300
CP_009448,CUST_06103,Savings Account,Account,15-12-2023,Active,Mobile App,EMP_0269,98700
CP_009449,CUST_06103,Personal Loan,Loan,20-11-2024,Active,Online,EMP_0437,507000
CP_009450,CUST_06104,Current Account,Account,24-11-2025,Active,Mobile App,EMP_0128,56400
CP_009451,CUST_06105,Personal Loan,Loan,28-05-2026,Active,Branch,EMP_0231,1101000
CP_009452,CUST_06105,Credit Card,Card,15-01-2026,Active,Branch,EMP_0418,31200
CP_009453,CUST_06106,Fixed Deposit,Investment,17-05-2026,Active,Mobile App,EMP_0441,125000
CP_009454,CUST_06106,Mutual Fund,Investment,27-09-2025,Active,Employee,EMP_0014,143000
CP_009455,CUST_06106,Current Account,Account,28-04-2026,Active,Internet Banking,EMP_0328,72600
CP_009456,CUST_06107,Savings Account,Account,26-05-2023,Active,Online,EMP_0086,32400
CP_009457,CUST_06107,Current Account,Account,18-02-2024,Active,Online,EMP_0054,82500
CP_009458,CUST_06108,Credit Card,Card,03-07-2026,Closed,Mobile App,EMP_0225,148100
CP_009459,CUST_06108,Personal Loan,Loan,23-11-2025,Active,Employee,EMP_0338,1760000
CP_009460,CUST_06108,Debit Card,Card,23-07-2026,Active,Internet Banking,EMP_0220,203100
CP_009461,CUST_06108,Home Loan,Loan,21-06-2026,Active,Branch,EMP_0359,1851000
CP_009462,CUST_06108,Fixed Deposit,Investment,07-07-2026,Active,Employee,EMP_0439,975000
CP_009463,CUST_06109,Current Account,Account,23-04-2025,Active,Branch,EMP_0018,76200
CP_009464,CUST_06109,Mutual Fund,Investment,22-09-2025,Active,Mobile App,EMP_0247,153000
CP_009465,CUST_06109,Fixed Deposit,Investment,06-04-2026,Active,Internet Banking,EMP_0077,444000
CP_009466,CUST_06109,Insurance,Insurance,17-10-2025,Active,Internet Banking,EMP_0377,385100
CP_009467,CUST_06110,Home Loan,Loan,15-03-2024,Active,Branch,EMP_0014,1031000
CP_009468,CUST_06111,Home Loan,Loan,01-07-2025,Active,Internet Banking,EMP_0003,188000
CP_009469,CUST_06111,Debit Card,Card,26-07-2023,Active,Branch,EMP_0422,190500
CP_009470,CUST_06112,Savings Account,Account,24-01-2026,Active,Mobile App,EMP_0343,32000
CP_009471,CUST_06112,Insurance,Insurance,29-03-2026,Active,Online,EMP_0165,84000
CP_009472,CUST_06113,Recurring Deposit,Investment,06-06-2024,Active,Employee,EMP_0153,98000
CP_009473,CUST_06113,Debit Card,Card,05-06-2025,Active,Mobile App,EMP_0346,227200
CP_009474,CUST_06114,Debit Card,Card,26-03-2026,Active,Internet Banking,EMP_0347,212100
CP_009475,CUST_06114,Home Loan,Loan,05-12-2025,Active,Branch,EMP_0284,724000
CP_009476,CUST_06115,Home Loan,Loan,15-04-2025,Active,Mobile App,EMP_0062,563000
CP_009477,CUST_06115,Fixed Deposit,Investment,07-09-2023,Active,Branch,EMP_0051,83000
CP_009478,CUST_06115,Home Loan,Loan,03-10-2024,Active,Internet Banking,EMP_0094,5000000
CP_009479,CUST_06116,Credit Card,Card,15-12-2023,Active,Employee,EMP_0039,51900
CP_009480,CUST_06116,Credit Card,Card,31-05-2025,Active,Branch,EMP_0384,40800
CP_009481,CUST_06117,Debit Card,Card,28-01-2026,Active,Employee,EMP_0266,38600
CP_009482,CUST_06118,Debit Card,Card,04-09-2024,Active,Branch,EMP_0289,223200
CP_009483,CUST_06118,Fixed Deposit,Investment,25-11-2023,Active,Branch,EMP_0447,676000
CP_009484,CUST_06119,Personal Loan,Loan,13-04-2025,Closed,Online,EMP_0411,722000
CP_009485,CUST_06120,Home Loan,Loan,10-05-2025,Active,Branch,EMP_0446,485000
CP_009486,CUST_06120,Savings Account,Account,18-02-2024,Active,Employee,EMP_0236,63200
CP_009487,CUST_06120,Current Account,Account,07-10-2025,Closed,Employee,EMP_0487,71200
CP_009488,CUST_06120,Personal Loan,Loan,05-09-2025,Active,Employee,EMP_0016,340000
CP_009489,CUST_06121,Personal Loan,Loan,03-08-2026,Active,Internet Banking,EMP_0427,993000
CP_009490,CUST_06122,Insurance,Insurance,24-01-2025,Active,Mobile App,EMP_0277,322300
CP_009491,CUST_06122,Auto Loan,Loan,20-05-2026,Active,Branch,EMP_0259,759000
CP_009492,CUST_06123,Fixed Deposit,Investment,21-07-2025,Active,Branch,EMP_0419,738000
CP_009493,CUST_06123,Auto Loan,Loan,13-07-2023,Active,Internet Banking,EMP_0399,915000
CP_009494,CUST_06123,Mutual Fund,Investment,17-01-2025,Active,Mobile App,EMP_0011,75000
CP_009495,CUST_06123,Home Loan,Loan,07-12-2022,Active,Online,EMP_0390,294000
CP_009496,CUST_06123,Fixed Deposit,Investment,19-03-2023,Active,Branch,EMP_0394,208000
CP_009497,CUST_06124,Current Account,Account,17-10-2023,Active,Branch,EMP_0478,24600
CP_009498,CUST_06124,Current Account,Account,04-03-2024,Active,Mobile App,EMP_0484,44800
CP_009499,CUST_06125,Mutual Fund,Investment,13-01-2026,Active,Internet Banking,EMP_0285,215000
CP_009500,CUST_06126,Current Account,Account,14-11-2025,Active,Mobile App,EMP_0071,16700
CP_009501,CUST_06126,Recurring Deposit,Investment,29-06-2024,Active,Internet Banking,EMP_0146,200000
CP_009502,CUST_06126,Auto Loan,Loan,08-11-2025,Active,Employee,EMP_0298,5000000
CP_009503,CUST_06127,Home Loan,Loan,23-12-2024,Active,Internet Banking,EMP_0091,431000
CP_009504,CUST_06128,Personal Loan,Loan,09-08-2025,Active,Branch,EMP_0242,166000
CP_009505,CUST_06128,Recurring Deposit,Investment,30-08-2025,Closed,Mobile App,EMP_0472,229000
CP_009506,CUST_06128,Auto Loan,Loan,16-07-2026,Active,Branch,EMP_0073,114000
CP_009507,CUST_06129,Home Loan,Loan,18-05-2025,Active,Branch,EMP_0471,480000
CP_009508,CUST_06129,Personal Loan,Loan,12-08-2023,Active,Internet Banking,EMP_0356,507000
CP_009509,CUST_06129,Mutual Fund,Investment,27-12-2022,Closed,Employee,EMP_0145,263000
CP_009510,CUST_06130,Personal Loan,Loan,24-03-2026,Active,Branch,EMP_0067,796000
CP_009511,CUST_06130,Recurring Deposit,Investment,19-07-2026,Active,Branch,EMP_0406,150000
CP_009512,CUST_06131,Personal Loan,Loan,06-03-2026,Active,Mobile App,EMP_0210,2716000
CP_009513,CUST_06131,Recurring Deposit,Investment,31-05-2026,Closed,Internet Banking,EMP_0094,117000
CP_009514,CUST_06131,Savings Account,Account,23-02-2025,Active,Branch,EMP_0277,8200
CP_009515,CUST_06131,Insurance,Insurance,09-02-2026,Active,Branch,EMP_0185,405900
CP_009516,CUST_06131,Recurring Deposit,Investment,22-05-2026,Closed,Employee,EMP_0071,370000
CP_009517,CUST_06132,Savings Account,Account,07-06-2025,Closed,Mobile App,EMP_0355,73600
CP_009518,CUST_06133,Credit Card,Card,28-09-2025,Active,Employee,EMP_0274,30600
CP_009519,CUST_06133,Fixed Deposit,Investment,07-06-2023,Active,Branch,EMP_0029,103000
CP_009520,CUST_06133,Fixed Deposit,Investment,21-08-2025,Closed,Employee,EMP_0229,170000
CP_009521,CUST_06133,Home Loan,Loan,11-10-2025,Active,Branch,EMP_0323,2867000
CP_009522,CUST_06133,Current Account,Account,22-06-2023,Active,Branch,EMP_0285,13900
CP_009523,CUST_06134,Personal Loan,Loan,28-10-2025,Active,Mobile App,EMP_0346,1013000
CP_009524,CUST_06135,Auto Loan,Loan,07-12-2025,Active,Online,EMP_0013,1717000
CP_009525,CUST_06135,Recurring Deposit,Investment,05-12-2024,Active,Internet Banking,EMP_0393,220000
CP_009526,CUST_06135,Mutual Fund,Investment,09-12-2025,Closed,Mobile App,EMP_0130,1161000
CP_009527,CUST_06136,Fixed Deposit,Investment,15-04-2026,Active,Internet Banking,EMP_0259,391000
CP_009528,CUST_06136,Credit Card,Card,13-05-2026,Active,Employee,EMP_0160,182200
CP_009529,CUST_06136,Personal Loan,Loan,03-09-2025,Active,Branch,EMP_0385,461000
CP_009530,CUST_06136,Insurance,Insurance,09-05-2025,Active,Branch,EMP_0069,362900
CP_009531,CUST_06136,Fixed Deposit,Investment,02-11-2025,Active,Mobile App,EMP_0474,21000
CP_009532,CUST_06136,Debit Card,Card,15-03-2026,Active,Mobile App,EMP_0414,123900
CP_009533,CUST_06137,Debit Card,Card,12-05-2026,Active,Employee,EMP_0258,263600
CP_009534,CUST_06138,Debit Card,Card,18-10-2024,Active,Branch,EMP_0203,228600
CP_009535,CUST_06138,Home Loan,Loan,09-04-2025,Active,Branch,EMP_0312,620000
CP_009536,CUST_06139,Current Account,Account,22-04-2026,Active,Mobile App,EMP_0384,4300
CP_009537,CUST_06140,Home Loan,Loan,17-03-2026,Closed,Employee,EMP_0238,345000
CP_009538,CUST_06140,Recurring Deposit,Investment,16-09-2025,Active,Employee,EMP_0074,3000000
CP_009539,CUST_06140,Auto Loan,Loan,03-04-2024,Active,Online,EMP_0045,74000
CP_009540,CUST_06141,Insurance,Insurance,11-01-2026,Active,Employee,EMP_0182,343300
CP_009541,CUST_06141,Personal Loan,Loan,30-11-2025,Active,Employee,EMP_0463,1673000
CP_009542,CUST_06141,Personal Loan,Loan,01-12-2025,Active,Mobile App,EMP_0279,1494000
CP_009543,CUST_06142,Fixed Deposit,Investment,21-01-2025,Active,Internet Banking,EMP_0393,680000
CP_009544,CUST_06143,Savings Account,Account,05-03-2026,Active,Mobile App,EMP_0160,63100
CP_009545,CUST_06144,Personal Loan,Loan,28-11-2025,Active,Online,EMP_0278,1317000
CP_009546,CUST_06144,Current Account,Account,30-03-2025,Closed,Internet Banking,EMP_0275,68600
CP_009547,CUST_06144,Savings Account,Account,12-12-2025,Active,Employee,EMP_0487,8700
CP_009548,CUST_06144,Auto Loan,Loan,06-05-2026,Closed,Internet Banking,EMP_0042,2008000
CP_009549,CUST_06145,Savings Account,Account,02-06-2025,Active,Mobile App,EMP_0398,18000
CP_009550,CUST_06145,Insurance,Insurance,03-04-2024,Closed,Mobile App,EMP_0037,390500
CP_009551,CUST_06145,Personal Loan,Loan,30-01-2026,Closed,Online,EMP_0386,669000
CP_009552,CUST_06146,Recurring Deposit,Investment,26-05-2024,Active,Mobile App,EMP_0326,973000
CP_009553,CUST_06147,Recurring Deposit,Investment,28-02-2026,Active,Branch,EMP_0175,136000
CP_009554,CUST_06147,Debit Card,Card,13-02-2024,Active,Branch,EMP_0306,182200
CP_009555,CUST_06147,Fixed Deposit,Investment,27-08-2025,Active,Employee,EMP_0357,95000
CP_009556,CUST_06148,Home Loan,Loan,14-02-2026,Active,Branch,EMP_0169,782000
CP_009557,CUST_06149,Fixed Deposit,Investment,03-01-2026,Active,Internet Banking,EMP_0327,230000
CP_009558,CUST_06149,Mutual Fund,Investment,11-05-2026,Active,Internet Banking,EMP_0235,148000
CP_009559,CUST_06149,Auto Loan,Loan,07-01-2026,Active,Branch,EMP_0115,5000000
CP_009560,CUST_06150,Home Loan,Loan,11-04-2026,Active,Online,EMP_0465,1083000
CP_009561,CUST_06150,Personal Loan,Loan,17-07-2025,Active,Mobile App,EMP_0152,613000
CP_009562,CUST_06151,Recurring Deposit,Investment,07-02-2026,Active,Online,EMP_0145,54000
CP_009563,CUST_06151,Credit Card,Card,07-07-2026,Active,Branch,EMP_0234,77000
CP_009564,CUST_06151,Credit Card,Card,06-02-2026,Active,Internet Banking,EMP_0192,262600
CP_009565,CUST_06151,Savings Account,Account,25-05-2026,Active,Branch,EMP_0366,15000
CP_009566,CUST_06152,Savings Account,Account,24-04-2024,Active,Branch,EMP_0249,75800
CP_009567,CUST_06152,Credit Card,Card,19-12-2023,Active,Branch,EMP_0124,197100
CP_009568,CUST_06152,Home Loan,Loan,24-02-2025,Active,Branch,EMP_0380,2433000
CP_009569,CUST_06153,Auto Loan,Loan,04-09-2025,Active,Branch,EMP_0179,180000
CP_009570,CUST_06153,Credit Card,Card,21-04-2026,Active,Employee,EMP_0139,138500
CP_009571,CUST_06154,Home Loan,Loan,08-03-2025,Active,Mobile App,EMP_0288,390000
CP_009572,CUST_06154,Credit Card,Card,24-10-2025,Active,Mobile App,EMP_0257,273000
CP_009573,CUST_06154,Mutual Fund,Investment,09-07-2024,Active,Employee,EMP_0028,129000
CP_009574,CUST_06155,Current Account,Account,14-01-2026,Closed,Internet Banking,EMP_0054,92100
CP_009575,CUST_06156,Savings Account,Account,20-07-2026,Active,Employee,EMP_0070,65000
CP_009576,CUST_06156,Mutual Fund,Investment,18-04-2026,Active,Mobile App,EMP_0044,335000
CP_009577,CUST_06157,Mutual Fund,Investment,21-03-2023,Active,Branch,EMP_0280,97000
CP_009578,CUST_06157,Current Account,Account,01-07-2025,Active,Employee,EMP_0336,72100
CP_009579,CUST_06157,Home Loan,Loan,31-08-2022,Active,Mobile App,EMP_0118,938000
CP_009580,CUST_06157,Savings Account,Account,18-03-2023,Active,Employee,EMP_0357,4200
CP_009581,CUST_06158,Mutual Fund,Investment,19-05-2026,Active,Branch,EMP_0291,336000
CP_009582,CUST_06158,Debit Card,Card,07-02-2026,Active,Employee,EMP_0364,24800
CP_009583,CUST_06159,Mutual Fund,Investment,21-07-2024,Active,Branch,EMP_0008,457000
CP_009584,CUST_06160,Recurring Deposit,Investment,09-05-2025,Active,Online,EMP_0235,311000
CP_009585,CUST_06160,Debit Card,Card,20-08-2025,Active,Mobile App,EMP_0369,14500
CP_009586,CUST_06160,Home Loan,Loan,16-08-2025,Active,Employee,EMP_0089,759000
CP_009587,CUST_06161,Savings Account,Account,26-12-2025,Active,Branch,EMP_0457,94900
CP_009588,CUST_06162,Current Account,Account,25-01-2025,Active,Internet Banking,EMP_0227,60200
CP_009589,CUST_06163,Savings Account,Account,13-12-2025,Active,Branch,EMP_0334,3200
CP_009590,CUST_06163,Personal Loan,Loan,19-07-2026,Active,Mobile App,EMP_0387,344000
CP_009591,CUST_06164,Credit Card,Card,20-07-2026,Active,Branch,EMP_0466,246400
CP_009592,CUST_06164,Insurance,Insurance,05-01-2026,Closed,Online,EMP_0440,433600
CP_009593,CUST_06165,Auto Loan,Loan,14-08-2026,Active,Online,EMP_0386,2877000
CP_009594,CUST_06165,Mutual Fund,Investment,10-07-2026,Active,Mobile App,EMP_0260,210000
CP_009595,CUST_06166,Insurance,Insurance,17-11-2023,Active,Mobile App,EMP_0263,461700
CP_009596,CUST_06166,Debit Card,Card,19-08-2025,Active,Employee,EMP_0391,119100
CP_009597,CUST_06167,Auto Loan,Loan,31-05-2026,Active,Employee,EMP_0476,3425000
CP_009598,CUST_06167,Auto Loan,Loan,10-08-2026,Active,Branch,EMP_0042,1381000
CP_009599,CUST_06168,Debit Card,Card,27-03-2025,Active,Branch,EMP_0161,78400
CP_009600,CUST_06169,Insurance,Insurance,22-07-2026,Active,Mobile App,EMP_0194,109000
CP_009601,CUST_06170,Home Loan,Loan,31-10-2023,Active,Internet Banking,EMP_0035,4009000
CP_009602,CUST_06170,Debit Card,Card,24-12-2023,Active,Branch,EMP_0419,89200
CP_009603,CUST_06170,Home Loan,Loan,12-05-2025,Closed,Branch,EMP_0237,639000
CP_009604,CUST_06171,Auto Loan,Loan,06-04-2024,Active,Mobile App,EMP_0160,2734000
CP_009605,CUST_06171,Mutual Fund,Investment,05-02-2026,Active,Employee,EMP_0385,405000
CP_009606,CUST_06171,Auto Loan,Loan,20-12-2024,Active,Branch,EMP_0207,365000
CP_009607,CUST_06172,Home Loan,Loan,13-02-2026,Active,Employee,EMP_0323,461000
CP_009608,CUST_06172,Fixed Deposit,Investment,30-10-2025,Active,Mobile App,EMP_0061,130000
CP_009609,CUST_06173,Recurring Deposit,Investment,04-08-2025,Active,Employee,EMP_0375,199000
CP_009610,CUST_06174,Home Loan,Loan,08-08-2026,Active,Employee,EMP_0160,1179000
CP_009611,CUST_06174,Personal Loan,Loan,21-10-2025,Closed,Mobile App,EMP_0495,1283000
CP_009612,CUST_06175,Home Loan,Loan,27-09-2025,Active,Branch,EMP_0324,5000000
CP_009613,CUST_06176,Savings Account,Account,28-06-2025,Active,Employee,EMP_0040,3500
CP_009614,CUST_06176,Insurance,Insurance,06-09-2025,Active,Branch,EMP_0029,107000
CP_009615,CUST_06177,Personal Loan,Loan,30-08-2025,Active,Employee,EMP_0465,357000
CP_009616,CUST_06177,Savings Account,Account,12-09-2025,Active,Mobile App,EMP_0333,69800
CP_009617,CUST_06178,Fixed Deposit,Investment,14-06-2023,Active,Mobile App,EMP_0374,149000
CP_009618,CUST_06179,Personal Loan,Loan,12-06-2026,Active,Branch,EMP_0191,520000
CP_009619,CUST_06179,Fixed Deposit,Investment,15-02-2026,Active,Employee,EMP_0145,503000
CP_009620,CUST_06179,Mutual Fund,Investment,30-10-2025,Active,Internet Banking,EMP_0197,1233000
CP_009621,CUST_06179,Credit Card,Card,26-01-2026,Active,Employee,EMP_0470,8700
CP_009622,CUST_06179,Personal Loan,Loan,22-01-2026,Active,Employee,EMP_0005,687000
CP_009623,CUST_06180,Savings Account,Account,18-10-2023,Active,Online,EMP_0331,5000
CP_009624,CUST_06180,Mutual Fund,Investment,06-07-2025,Active,Branch,EMP_0402,959000
CP_009625,CUST_06180,Recurring Deposit,Investment,20-11-2023,Active,Branch,EMP_0137,339000
CP_009626,CUST_06180,Savings Account,Account,29-06-2026,Active,Mobile App,EMP_0431,16800
CP_009627,CUST_06180,Insurance,Insurance,22-03-2025,Active,Employee,EMP_0404,464000
CP_009628,CUST_06181,Insurance,Insurance,27-04-2025,Active,Branch,EMP_0241,335200
CP_009629,CUST_06181,Insurance,Insurance,22-07-2024,Closed,Mobile App,EMP_0191,318900
CP_009630,CUST_06181,Current Account,Account,03-02-2025,Active,Internet Banking,EMP_0391,9800
CP_009631,CUST_06181,Home Loan,Loan,28-08-2025,Active,Employee,EMP_0204,302000
CP_009632,CUST_06182,Debit Card,Card,06-05-2024,Active,Employee,EMP_0238,124300
CP_009633,CUST_06182,Recurring Deposit,Investment,03-07-2025,Closed,Branch,EMP_0383,149000
CP_009634,CUST_06182,Recurring Deposit,Investment,08-01-2024,Active,Employee,EMP_0214,235000
CP_009635,CUST_06183,Debit Card,Card,01-02-2026,Active,Branch,EMP_0334,219600
CP_009636,CUST_06184,Debit Card,Card,23-03-2025,Active,Branch,EMP_0187,109000
CP_009637,CUST_06184,Home Loan,Loan,05-05-2026,Active,Internet Banking,EMP_0010,84000
CP_009638,CUST_06185,Insurance,Insurance,12-04-2025,Active,Employee,EMP_0176,65200
CP_009639,CUST_06185,Auto Loan,Loan,07-06-2025,Active,Employee,EMP_0100,651000
CP_009640,CUST_06186,Savings Account,Account,22-12-2025,Active,Employee,EMP_0283,17500
CP_009641,CUST_06186,Personal Loan,Loan,23-07-2022,Active,Mobile App,EMP_0075,865000
CP_009642,CUST_06187,Insurance,Insurance,18-08-2025,Active,Mobile App,EMP_0178,425000
CP_009643,CUST_06187,Current Account,Account,14-06-2026,Active,Internet Banking,EMP_0289,4000
CP_009644,CUST_06187,Home Loan,Loan,03-05-2025,Active,Internet Banking,EMP_0265,202000
CP_009645,CUST_06188,Debit Card,Card,05-05-2026,Active,Branch,EMP_0339,173000
CP_009646,CUST_06188,Mutual Fund,Investment,21-12-2025,Active,Branch,EMP_0402,185000
CP_009647,CUST_06189,Credit Card,Card,11-04-2026,Active,Branch,EMP_0158,108600
CP_009648,CUST_06190,Current Account,Account,31-07-2024,Closed,Employee,EMP_0316,65800
CP_009649,CUST_06191,Recurring Deposit,Investment,28-12-2025,Closed,Employee,EMP_0385,340000
CP_009650,CUST_06191,Current Account,Account,08-03-2026,Active,Internet Banking,EMP_0223,20800
CP_009651,CUST_06192,Personal Loan,Loan,30-12-2024,Active,Mobile App,EMP_0392,267000
CP_009652,CUST_06192,Home Loan,Loan,14-02-2026,Active,Employee,EMP_0177,144000
CP_009653,CUST_06193,Credit Card,Card,10-02-2026,Active,Employee,EMP_0450,265400
CP_009654,CUST_06193,Personal Loan,Loan,19-06-2026,Closed,Branch,EMP_0210,911000
CP_009655,CUST_06193,Home Loan,Loan,05-04-2026,Active,Employee,EMP_0196,732000
CP_009656,CUST_06194,Fixed Deposit,Investment,01-04-2026,Active,Branch,EMP_0319,52000
CP_009657,CUST_06194,Recurring Deposit,Investment,01-05-2026,Active,Branch,EMP_0058,538000
CP_009658,CUST_06194,Insurance,Insurance,10-04-2026,Active,Branch,EMP_0208,494400
CP_009659,CUST_06195,Insurance,Insurance,17-02-2026,Active,Branch,EMP_0143,117800
CP_009660,CUST_06195,Debit Card,Card,13-11-2025,Active,Internet Banking,EMP_0129,127700
CP_009661,CUST_06196,Savings Account,Account,10-12-2025,Active,Employee,EMP_0345,73900
CP_009662,CUST_06196,Current Account,Account,10-02-2026,Closed,Internet Banking,EMP_0370,37600
CP_009663,CUST_06197,Personal Loan,Loan,02-03-2025,Active,Mobile App,EMP_0219,730000
CP_009664,CUST_06197,Mutual Fund,Investment,20-07-2025,Active,Branch,EMP_0243,197000
CP_009665,CUST_06198,Current Account,Account,25-12-2025,Active,Branch,EMP_0166,51100
CP_009666,CUST_06198,Insurance,Insurance,02-04-2024,Active,Online,EMP_0133,212600
CP_009667,CUST_06198,Insurance,Insurance,26-07-2023,Active,Branch,EMP_0267,441800
CP_009668,CUST_06198,Mutual Fund,Investment,30-10-2024,Active,Employee,EMP_0376,1476000
CP_009669,CUST_06199,Credit Card,Card,08-09-2025,Active,Employee,EMP_0246,56600
CP_009670,CUST_06200,Auto Loan,Loan,27-07-2025,Active,Employee,EMP_0075,806000
CP_009671,CUST_06200,Recurring Deposit,Investment,07-11-2024,Active,Employee,EMP_0005,771000
CP_009672,CUST_06201,Mutual Fund,Investment,06-06-2023,Closed,Internet Banking,EMP_0133,2137000
CP_009673,CUST_06202,Current Account,Account,24-07-2024,Active,Branch,EMP_0060,76000
CP_009674,CUST_06202,Fixed Deposit,Investment,28-09-2023,Active,Online,EMP_0363,436000
CP_009675,CUST_06203,Current Account,Account,06-06-2026,Active,Employee,EMP_0409,58300
CP_009676,CUST_06203,Recurring Deposit,Investment,23-06-2026,Active,Branch,EMP_0114,31000
CP_009677,CUST_06204,Debit Card,Card,29-10-2025,Closed,Online,EMP_0340,101000
CP_009678,CUST_06204,Debit Card,Card,29-06-2022,Active,Employee,EMP_0109,100600
CP_009679,CUST_06204,Debit Card,Card,30-05-2023,Active,Mobile App,EMP_0403,215200
CP_009680,CUST_06204,Insurance,Insurance,01-06-2025,Active,Mobile App,EMP_0290,227600
CP_009681,CUST_06205,Fixed Deposit,Investment,15-11-2024,Active,Mobile App,EMP_0330,318000
CP_009682,CUST_06205,Auto Loan,Loan,18-07-2024,Active,Online,EMP_0150,1845000
CP_009683,CUST_06206,Recurring Deposit,Investment,25-07-2023,Active,Branch,EMP_0358,998000
CP_009684,CUST_06206,Debit Card,Card,22-02-2026,Active,Online,EMP_0484,278900
CP_009685,CUST_06206,Credit Card,Card,02-06-2026,Active,Branch,EMP_0235,40800
CP_009686,CUST_06207,Credit Card,Card,01-03-2026,Active,Branch,EMP_0437,205200
CP_009687,CUST_06208,Auto Loan,Loan,26-05-2026,Closed,Branch,EMP_0050,3294000
CP_009688,CUST_06208,Personal Loan,Loan,31-05-2025,Active,Internet Banking,EMP_0118,148000
CP_009689,CUST_06209,Current Account,Account,23-07-2026,Active,Internet Banking,EMP_0212,29600
CP_009690,CUST_06209,Personal Loan,Loan,30-11-2025,Active,Internet Banking,EMP_0397,2696000
CP_009691,CUST_06210,Recurring Deposit,Investment,07-07-2025,Active,Internet Banking,EMP_0064,104000
CP_009692,CUST_06211,Insurance,Insurance,30-12-2022,Active,Branch,EMP_0080,498700
CP_009693,CUST_06212,Credit Card,Card,05-01-2026,Closed,Internet Banking,EMP_0318,161000
CP_009694,CUST_06213,Home Loan,Loan,24-07-2026,Closed,Online,EMP_0024,2830000
